Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/FederatedStoreUser.java,FederatedStoreUser.java,44,21,15,8,0,1434
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/FederatedStoreProperties.java,FederatedStoreProperties.java,97,49,30,18,0,3489
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/FederatedOperationChain.java,FederatedOperationChain.java,172,122,23,27,9,5632
JSON,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/src/test/resources/schema/schema.json,schema.json,93,93,0,0,0,2576
Markdown,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/README.md,README.md,465,381,0,84,0,24211
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/FederatedOperationHandler.java,FederatedOperationHandler.java,56,30,21,5,4,2422
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/integration/FederatedStoreITs.java,FederatedStoreITs.java,31,13,15,3,0,1387
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/FederatedGraphStorageTest.java,FederatedGraphStorageTest.java,503,417,31,55,1,20129
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/GetAllGraphIds.java,GetAllGraphIds.java,69,38,18,13,0,2061
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/FederatedGetSchemaHandler.java,FederatedGetSchemaHandler.java,39,17,19,3,2,1612
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/AddGraph.java,AddGraph.java,219,141,41,37,9,6387
XML,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/pom.xml,pom.xml,81,61,17,3,0,3098
Java,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/src/main/java/uk/gov/gchq/gaffer/proxystore/operation/handler/package-info.java,package-info.java,20,1,18,1,0,707
XML,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/resources/log4j.xml,log4j.xml,34,16,15,3,0,1219
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/operation/FederatedOperationTest.java,FederatedOperationTest.java,60,29,21,10,0,1930
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/FederatedStoreWrongGraphIDsTest.java,FederatedStoreWrongGraphIDsTest.java,134,100,15,19,0,6217
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/util/FederatedStoreUtilTest.java,FederatedStoreUtilTest.java,420,286,69,65,0,15578
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/FederatedStorePublicAccessTest.java,FederatedStorePublicAccessTest.java,141,103,15,23,0,5544
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/FederatedAccessCreatingUserTest.java,FederatedAccessCreatingUserTest.java,137,82,21,34,0,4080
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/FederatedValidateHandler.java,FederatedValidateHandler.java,50,25,19,6,0,1958
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/FederatedStoreSchemaTest.java,FederatedStoreSchemaTest.java,200,149,17,34,0,7811
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/FederatedOperationOutputHandler.java,FederatedOperationOutputHandler.java,73,44,22,7,6,3394
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/SingleUseParquetStore.java,SingleUseParquetStore.java,66,38,20,8,3,2397
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/FederatedAggregateHandler.java,FederatedAggregateHandler.java,45,25,15,5,0,1858
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/operation/FederatedOperationChainTest.java,FederatedOperationChainTest.java,213,152,34,27,0,8472
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/ParquetStoreTest.java,ParquetStoreTest.java,42,20,15,7,0,1416
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/ParquetStore.java,ParquetStore.java,236,184,22,30,9,9520
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/operation/RemoveGraphTest.java,RemoveGraphTest.java,72,42,15,15,0,2244
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/impl/FederatedGetAllElementsHandler.java,FederatedGetAllElementsHandler.java,47,19,23,5,1,2030
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/impl/FederatedGetAllGraphIDHandler.java,FederatedGetAllGraphIDHandler.java,32,13,15,4,0,1375
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/impl/FederatedOperationChainHandler.java,FederatedOperationChainHandler.java,87,63,15,9,11,3977
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/testutils/DataGen.java,DataGen.java,306,255,15,36,14,17459
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/FederatedOperationOutputHandlerTest.java,FederatedOperationOutputHandlerTest.java,267,192,30,45,0,11994
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/impl/FederatedGetAdjacentIdsHandler.java,FederatedGetAdjacentIdsHandler.java,46,19,23,4,1,2036
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/utils/SchemaUtilsTest.java,SchemaUtilsTest.java,96,69,15,12,0,4128
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/FederatedTransformHandler.java,FederatedTransformHandler.java,45,25,15,5,0,1858
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/utils/ExtractKeyFromRowTest.java,ExtractKeyFromRowTest.java,126,100,15,11,2,5298
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/FederatedFilterHandler.java,FederatedFilterHandler.java,45,25,15,5,0,1828
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/operation/AddGraphTest.java,AddGraphTest.java,100,69,15,16,0,3592
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/ParquetStorePropertiesTest.java,ParquetStorePropertiesTest.java,150,101,22,27,0,4769
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/operation/GetAllGraphIdsTest.java,GetAllGraphIdsTest.java,51,27,16,8,0,1486
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/impl/FederatedRemoveGraphHandler.java,FederatedRemoveGraphHandler.java,45,18,24,3,0,1726
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/impl/FederatedAddGraphHandler.java,FederatedAddGraphHandler.java,70,40,22,8,3,3332
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/testutils/TestUtils.java,TestUtils.java,170,148,6,16,12,7121
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/main/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/impl/FederatedGetElementsHandler.java,FederatedGetElementsHandler.java,46,19,23,4,1,2011
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/FederatedOperationHandlerTest.java,FederatedOperationHandlerTest.java,214,156,22,36,0,9361
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/package-info.java,package-info.java,20,1,18,1,0,692
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/integration/ParquetSchemaHidingIT.java,ParquetSchemaHidingIT.java,56,35,15,6,3,2093
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/FederatedGetSchemaHandlerTest.java,FederatedGetSchemaHandlerTest.java,145,106,17,22,0,5466
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/ParquetStoreProperties.java,ParquetStoreProperties.java,191,128,26,37,0,8105
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/impl/FederatedValidateHandlerTest.java,FederatedValidateHandlerTest.java,57,30,18,9,0,2208
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/impl/FederatedGetAllElementsHandlerTest.java,FederatedGetAllElementsHandlerTest.java,82,57,15,10,1,3375
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/impl/FederatedGetAdjacentIdsHandlerTest.java,FederatedGetAdjacentIdsHandlerTest.java,82,57,15,10,1,3374
Java,/Users/ropf/case_systems/gaffer/store-implementation/federated-store/src/test/java/uk/gov/gchq/gaffer/federatedstore/operation/handler/impl/FederatedTransformHandlerTest.java,FederatedTransformHandlerTest.java,57,30,18,9,0,2236
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/ParquetSerialiser.java,ParquetSerialiser.java,61,10,45,6,0,2689
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/integration/ParquetStoreITs.java,ParquetStoreITs.java,54,32,15,7,2,2122
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/utils/CalculateSplitPointsFromIterableTest.java,CalculateSplitPointsFromIterableTest.java,82,57,15,10,2,3347
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/package-info.java,package-info.java,20,1,18,1,0,706
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/utils/ConvertViewToFilterTest.java,ConvertViewToFilterTest.java,131,121,0,10,0,7053
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/utils/AggregateGafferRowsFunctionTest.java,AggregateGafferRowsFunctionTest.java,122,97,15,10,2,5956
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/utils/CalculateSplitPointsFromIndexTest.java,CalculateSplitPointsFromIndexTest.java,113,88,15,10,7,5219
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/utils/WriteUnsortedDataTest.java,WriteUnsortedDataTest.java,157,132,15,10,13,9209
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/utils/ParquetFilterUtilsTest.java,ParquetFilterUtilsTest.java,120,93,18,9,0,6247
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/utils/SortDataTest.java,SortDataTest.java,127,104,15,8,7,7071
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/BooleanParquetSerialiser.java,BooleanParquetSerialiser.java,75,45,19,11,6,2359
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/operation/LongVertexOperationsTest.java,LongVertexOperationsTest.java,257,213,15,29,5,19746
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/operation/AbstractOperationsTest.java,AbstractOperationsTest.java,168,132,15,21,3,6755
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/operation/StringVertexOperationsTest.java,StringVertexOperationsTest.java,243,206,15,22,5,16577
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/ArrayListStringParquetSerialiser.java,ArrayListStringParquetSerialiser.java,90,57,19,14,8,2938
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/TypeSubTypeValueParquetSerialiser.java,TypeSubTypeValueParquetSerialiser.java,81,50,19,12,8,2796
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/IntegerParquetSerialiser.java,IntegerParquetSerialiser.java,75,45,19,11,6,2360
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/utils/CalculateSplitPointsFromJavaRDDTest.java,CalculateSplitPointsFromJavaRDDTest.java,81,57,15,9,2,3476
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/utils/AggregateDataTest.java,AggregateDataTest.java,106,81,15,10,5,5479
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/TypeValueParquetSerialiser.java,TypeValueParquetSerialiser.java,80,50,19,11,9,2678
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/StringParquetSerialiser.java,StringParquetSerialiser.java,75,45,19,11,6,2354
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/NestedHyperLogLogPlusParquetSerialiser.java,NestedHyperLogLogPlusParquetSerialiser.java,95,61,21,13,10,3476
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/FloatParquetSerialiser.java,FloatParquetSerialiser.java,75,45,19,11,6,2336
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/FreqMapParquetSerialiser.java,FreqMapParquetSerialiser.java,87,55,19,13,8,2723
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/ByteParquetSerialiser.java,ByteParquetSerialiser.java,80,50,19,11,10,2522
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/HashSetStringParquetSerialiser.java,HashSetStringParquetSerialiser.java,89,57,19,13,8,2905
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/DoubleParquetSerialiser.java,DoubleParquetSerialiser.java,75,45,19,11,6,2347
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/index/MinValuesWithPath.java,MinValuesWithPath.java,58,30,20,8,0,2137
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/package-info.java,package-info.java,20,1,18,1,0,707
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/ShortParquetSerialiser.java,ShortParquetSerialiser.java,81,49,20,12,9,2518
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/index/GraphIndex.java,GraphIndex.java,95,61,21,13,6,3664
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/InLineHyperLogLogPlusParquetSerialiser.java,InLineHyperLogLogPlusParquetSerialiser.java,92,59,20,13,8,3247
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/serialisation/impl/DateParquetSerialiser.java,DateParquetSerialiser.java,81,50,19,12,9,2492
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/io/package-info.java,package-info.java,20,1,18,1,0,702
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/operation/AbstractSparkOperationsTest.java,AbstractSparkOperationsTest.java,133,100,15,18,3,5152
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/utils/ParquetStoreConstants.java,ParquetStoreConstants.java,78,53,18,7,0,3897
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/io/writer/ParquetElementWriter.java,ParquetElementWriter.java,93,61,18,14,0,3332
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/test/java/uk/gov/gchq/gaffer/parquetstore/operation/TypeValueVertexOperationsTest.java,TypeValueVertexOperationsTest.java,216,179,15,22,5,16366
Java,/Users/ropf/case_systems/gaffer/store-implementation/parquet-store/src/main/java/uk/gov/gchq/gaffer/parquetstore/index/package-info.java,package-info.java,20,1,18,1,0,713
