Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
License,/Users/ropf/case_systems/gaffer/LICENSE,LICENSE,202,169,0,33,0,11358
XML,/Users/ropf/case_systems/gaffer/pom.xml,pom.xml,412,372,20,20,0,16676
gitignore,/Users/ropf/case_systems/gaffer/.gitignore,.gitignore,25,12,12,1,0,694
Markdown,/Users/ropf/case_systems/gaffer/README.md,README.md,92,68,0,24,0,6770
YAML,/Users/ropf/case_systems/gaffer/.travis.yml,.travis.yml,5,5,0,0,0,146
Java,/Users/ropf/case_systems/gaffer/array-list-store/src/main/java/gaffer/arrayliststore/operation/handler/GetAdjacentEntitySeedsHandler.java,GetAdjacentEntitySeedsHandler.java,99,63,23,13,25,4068
Java,/Users/ropf/case_systems/gaffer/simple-operation-library/src/main/java/gaffer/operation/simple/hdfs/handler/AbstractAddElementsFromHdfsJobFactory.java,AbstractAddElementsFromHdfsJobFactory.java,80,43,25,12,6,3263
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/serialisation/AbstractJacksonJsonProvider.java,AbstractJacksonJsonProvider.java,44,18,21,5,0,1724
Java,/Users/ropf/case_systems/gaffer/array-list-store/src/main/java/gaffer/arrayliststore/operation/handler/AddElementsHandler.java,AddElementsHandler.java,58,35,15,8,1,2207
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/application/AbstractApplicationConfig.java,AbstractApplicationConfig.java,72,43,20,9,0,2556
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/service/IOperationService.java,IOperationService.java,147,111,19,17,0,6720
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/service/IGraphConfigurationService.java,IGraphConfigurationService.java,75,47,19,9,0,2795
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/service/SimpleGraphConfigurationService.java,SimpleGraphConfigurationService.java,134,91,24,19,10,4751
Java,/Users/ropf/case_systems/gaffer/array-list-store/src/main/java/gaffer/arrayliststore/operation/handler/GetElementsHandler.java,GetElementsHandler.java,174,144,15,15,64,7107
XML,/Users/ropf/case_systems/gaffer/rest-api/pom.xml,pom.xml,161,142,15,4,0,5935
Java,/Users/ropf/case_systems/gaffer/simple-operation-library/src/test/java/gaffer/operation/simple/hdfs/AddElementsFromHdfsOperationTest.java,AddElementsFromHdfsOperationTest.java,87,51,23,13,0,3387
XML,/Users/ropf/case_systems/gaffer/array-list-store/pom.xml,pom.xml,90,67,17,6,0,3189
