Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
License,/Users/ropf/case_systems/gaffer/LICENSE,LICENSE,202,169,0,33,0,11358
XML,/Users/ropf/case_systems/gaffer/pom.xml,pom.xml,229,205,21,3,0,7119
Markdown,/Users/ropf/case_systems/gaffer/UserGuide.md,UserGuide.md,698,549,0,149,0,44349
Markdown,/Users/ropf/case_systems/gaffer/README.md,README.md,93,72,0,21,0,5431
gitignore,/Users/ropf/case_systems/gaffer/.gitignore,.gitignore,20,6,10,4,0,625
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/utils/TestDateUtilities.java,TestDateUtilities.java,134,102,19,13,0,4346
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/graph/wrappers/TestEdgeWithStatistics.java,TestEdgeWithStatistics.java,79,52,18,9,0,3026
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/Pair.java,Pair.java,89,59,19,11,20,1974
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/utils/TestWritableToStringConverter.java,TestWritableToStringConverter.java,38,14,18,6,0,1184
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/GraphAccessException.java,GraphAccessException.java,32,8,19,5,0,929
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/graph/transform/TestListOfTransforms.java,TestListOfTransforms.java,92,57,18,17,0,3765
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/CloseableIterable.java,CloseableIterable.java,24,4,18,2,0,775
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/graph/TestTypeValue.java,TestTypeValue.java,38,15,18,5,0,1179
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/graph/wrappers/TestEntityWithStatistics.java,TestEntityWithStatistics.java,79,52,18,9,0,3020
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/graph/TestEdge.java,TestEdge.java,418,305,59,54,3,18531
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/graph/TestEntity.java,TestEntity.java,306,210,53,43,3,11519
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/accumulo/TestConversionUtils.java,TestConversionUtils.java,428,289,77,62,0,15870
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/graph/wrappers/TestGraphElement.java,TestGraphElement.java,366,283,46,37,2,15242
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/accumulo/TestStringEscapeUtils.java,TestStringEscapeUtils.java,109,62,32,15,0,3536
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/accumulo/TestWriteToReadFromAccumulo.java,TestWriteToReadFromAccumulo.java,139,89,32,18,1,5316
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/accumulo/TestAccumuloBackedGraphAsUpdateable.java,TestAccumuloBackedGraphAsUpdateable.java,246,162,49,35,8,11560
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/accumulo/TestAccumuloBackedGraphGetEdgesInSet.java,TestAccumuloBackedGraphGetEdgesInSet.java,654,453,135,66,27,35577
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/accumulo/TestTableUtils.java,TestTableUtils.java,368,241,68,59,3,15901
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/analytic/parameters/AccumuloParameters.java,AccumuloParameters.java,42,15,19,8,0,1219
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/analytic/Analytic.java,Analytic.java,63,11,43,9,0,1497
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/utils/WritableToStringConverter.java,WritableToStringConverter.java,65,35,22,8,0,2538
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/analytic/impl/GraphStatistics.java,GraphStatistics.java,236,169,41,26,25,8096
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/utils/BloomFilterUtilities.java,BloomFilterUtilities.java,78,21,50,7,0,3329
Java,/Users/ropf/case_systems/gaffer/src/test/java/gaffer/accumulo/TestAccumuloBackedGraphUpdatingConf.java,TestAccumuloBackedGraphUpdatingConf.java,1084,769,122,193,4,53358
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/graph/UpdateableGraph.java,UpdateableGraph.java,46,8,34,4,0,1573
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/graph/TypeValue.java,TypeValue.java,90,63,15,12,21,2142
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/graph/QueryableGraph.java,QueryableGraph.java,399,53,303,43,0,18393
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/example/Example.java,Example.java,194,144,23,27,6,9841
Java,/Users/ropf/case_systems/gaffer/src/main/java/gaffer/analytic/result/Result.java,Result.java,25,4,18,3,0,757
