Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
JavaScript,/Users/ropf/case_systems/gaffer/rest-api/core-rest/dependencies/swagger/js/backbone-min.js,backbone-min.js,16,9,5,2,7,20511
XML,/Users/ropf/case_systems/gaffer/rest-api/pom.xml,pom.xml,34,17,15,2,0,1305
JavaScript,/Users/ropf/case_systems/gaffer/rest-api/core-rest/dependencies/swagger/js/jquery.slideto.min.js,jquery.slideto.min.js,1,1,0,0,0,369
JavaScript,/Users/ropf/case_systems/gaffer/rest-api/core-rest/dependencies/swagger/js/jquery.wiggle.min.js,jquery.wiggle.min.js,8,2,6,0,1,762
JavaScript,/Users/ropf/case_systems/gaffer/rest-api/core-rest/dependencies/swagger/js/js-yaml.min.js,js-yaml.min.js,3,2,1,0,13,43621
JavaScript,/Users/ropf/case_systems/gaffer/rest-api/core-rest/dependencies/swagger/js/highlight.9.1.0.pack.js,highlight.9.1.0.pack.js,2,1,1,0,1,11037
JavaScript,/Users/ropf/case_systems/gaffer/rest-api/core-rest/dependencies/swagger/js/swagger-oauth.js,swagger-oauth.js,339,331,3,5,12,11223
CSS,/Users/ropf/case_systems/gaffer/rest-api/core-rest/dependencies/swagger/css/typography.css,typography.css,14,12,2,0,0,450
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/JaxRsErrorFactory.java,JaxRsErrorFactory.java,49,15,30,4,0,1810
CSS,/Users/ropf/case_systems/gaffer/rest-api/core-rest/dependencies/swagger/css/reset.css,reset.css,125,123,2,0,0,1066
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/SystemStatus.java,SystemStatus.java,40,17,15,8,0,1080
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/SystemProperty.java,SystemProperty.java,53,24,24,5,0,2480
XML,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/pom.xml,pom.xml,94,72,16,6,0,3532
CSS,/Users/ropf/case_systems/gaffer/rest-api/core-rest/dependencies/swagger/css/style.css,style.css,250,249,1,0,0,4643
CSS,/Users/ropf/case_systems/gaffer/rest-api/core-rest/dependencies/swagger/css/print.css,print.css,1361,1358,3,0,0,46455
CSS,/Users/ropf/case_systems/gaffer/rest-api/core-rest/dependencies/swagger/css/screen.css,screen.css,1488,1485,3,0,0,48960
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/FactoriesBinder.java,FactoriesBinder.java,58,31,21,6,0,2338
HTML,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/webapp/index.html,index.html,56,53,0,3,0,2306
XML,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/webapp/WEB-INF/jboss-deployment-structure.xml,jboss-deployment-structure.xml,34,33,1,0,0,1843
XML,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/webapp/WEB-INF/web.xml,web.xml,37,32,0,5,0,1155
XML,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/webapp/WEB-INF/jboss-web.xml,jboss-web.xml,4,4,0,0,0,102
XML,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/webapp/META-INF/context.xml,context.xml,2,2,0,0,0,49
JavaScript,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/webapp/js/gaffer.js,gaffer.js,63,43,15,5,2,2069
CSS,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/webapp/css/gaffer.css,gaffer.css,7,6,0,1,0,122
Markdown,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/README.md,README.md,49,37,0,12,0,1430
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/factory/DefaultGraphFactory.java,DefaultGraphFactory.java,132,90,21,21,15,4652
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/serialisation/RestJsonProvider.java,RestJsonProvider.java,45,19,20,6,0,1426
Java,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/src/main/java/uk/gov/gchq/gaffer/proxystore/ProxyProperties.java,ProxyProperties.java,176,131,15,30,9,6212
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/factory/UnknownUserFactory.java,UnknownUserFactory.java,31,10,17,4,0,1002
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/factory/GraphFactory.java,GraphFactory.java,47,21,18,8,0,1686
Java,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/src/test/java/uk/gov/gchq/gaffer/proxystore/SingleUseMockAccumuloProxyStore.java,SingleUseMockAccumuloProxyStore.java,69,36,26,7,0,2870
Java,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/src/main/java/uk/gov/gchq/gaffer/proxystore/ProxyStore.java,ProxyStore.java,358,291,17,50,11,13921
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/factory/UserFactory.java,UserFactory.java,37,17,15,5,0,1377
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/main/java/uk/gov/gchq/gaffer/mapstore/MapStore.java,MapStore.java,126,84,30,12,1,5211
Properties File,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/src/test/resources/proxy-store.properties,proxy-store.properties,20,5,15,0,0,787
Properties File,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/src/test/resources/mock-proxy-store.properties,mock-proxy-store.properties,20,5,15,0,0,808
Properties File,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/src/test/resources/accumulo-store.properties,accumulo-store.properties,24,9,15,0,0,1000
JavaScript,/Users/ropf/case_systems/gaffer/rest-api/core-rest/dependencies/swagger/js/swagger-ui.min.js,swagger-ui.min.js,9,9,0,0,54,285574
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/main/java/uk/gov/gchq/gaffer/mapstore/utils/ElementCloner.java,ElementCloner.java,56,36,16,4,9,2638
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/main/java/uk/gov/gchq/gaffer/mapstore/operation/CountAllElementsDefaultView.java,CountAllElementsDefaultView.java,54,33,15,6,0,1924
JSON,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/src/test/resources/schema/schema.json,schema.json,89,89,0,0,0,2532
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/service/IOperationService.java,IOperationService.java,98,66,19,13,0,4307
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/main/java/uk/gov/gchq/gaffer/mapstore/impl/AddElementsHandler.java,AddElementsHandler.java,177,141,21,15,15,9404
Java,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/src/test/java/uk/gov/gchq/gaffer/proxystore/integration/ProxyStoreITs.java,ProxyStoreITs.java,38,18,15,5,0,1488
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/main/java/uk/gov/gchq/gaffer/mapstore/impl/GetElementsHandler.java,GetElementsHandler.java,252,204,32,16,54,12639
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/filter/OriginFilter.java,OriginFilter.java,47,27,15,5,0,1714
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/service/StatusService.java,StatusService.java,63,38,18,7,2,2241
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/application/ApplicationConfig.java,ApplicationConfig.java,88,61,18,9,1,3521
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/mapper/GafferCheckedExceptionMapper.java,GafferCheckedExceptionMapper.java,41,17,19,5,0,1439
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/mapper/WebApplicationExceptionMapper.java,WebApplicationExceptionMapper.java,40,17,19,4,0,1438
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/service/ExamplesService.java,ExamplesService.java,434,353,20,61,69,15740
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/mapper/GafferRuntimeExceptionMapper.java,GafferRuntimeExceptionMapper.java,41,17,19,5,0,1439
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/main/java/uk/gov/gchq/gaffer/mapstore/impl/MapImpl.java,MapImpl.java,79,49,24,6,4,3869
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/service/IGraphConfigurationService.java,IGraphConfigurationService.java,90,59,19,12,0,4081
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/main/java/uk/gov/gchq/gaffer/mapstore/impl/GetAllElementsHandler.java,GetAllElementsHandler.java,92,65,19,8,2,4596
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/service/JobService.java,JobService.java,112,71,29,12,0,4060
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/main/java/uk/gov/gchq/gaffer/mapstore/impl/GetAdjacentIdsHandler.java,GetAdjacentIdsHandler.java,150,115,25,10,13,7880
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/service/GraphConfigurationService.java,GraphConfigurationService.java,190,140,25,25,14,7211
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/service/IJobService.java,IJobService.java,61,35,19,7,0,2334
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/service/IExamplesService.java,IExamplesService.java,93,53,26,14,0,3249
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/main/java/uk/gov/gchq/gaffer/mapstore/impl/CountAllElementsDefaultViewHandler.java,CountAllElementsDefaultViewHandler.java,39,17,18,4,0,1461
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/mapper/ProcessingExceptionMapper.java,ProcessingExceptionMapper.java,37,14,19,4,0,1376
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/example/ExampleDomainObject.java,ExampleDomainObject.java,50,26,15,9,0,1415
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/mapper/GenericExceptionMapper.java,GenericExceptionMapper.java,40,16,19,5,0,1314
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/example/ExampleTransformFunction.java,ExampleTransformFunction.java,26,8,15,3,0,894
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/java/uk/gov/gchq/gaffer/mapstore/MapStoreTest.java,MapStoreTest.java,42,23,15,4,0,1533
Properties File,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/resources/store.properties,store.properties,17,2,15,0,0,716
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/java/uk/gov/gchq/gaffer/mapstore/MapStoreITs.java,MapStoreITs.java,29,11,15,3,0,1064
JSON,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/resources/example-schema/dataTypes.json,dataTypes.json,21,21,0,0,0,409
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/service/OperationService.java,OperationService.java,191,135,31,25,3,6683
Java,/Users/ropf/case_systems/gaffer/store-implementation/proxy-store/src/test/java/uk/gov/gchq/gaffer/proxystore/integration/ProxyStoreBasicIT.java,ProxyStoreBasicIT.java,207,152,29,26,1,7764
JSON,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/resources/schema-no-aggregation/storeTypes.json,storeTypes.json,14,14,0,0,0,271
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/example/ExampleFilterFunction.java,ExampleFilterFunction.java,26,8,15,3,0,857
JSON,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/resources/schema-no-aggregation/dataTypes.json,dataTypes.json,16,16,0,0,0,262
JSON,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/resources/schema/storeTypes.json,storeTypes.json,14,14,0,0,0,271
JSON,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/resources/schema-no-aggregation/dataSchema.json,dataSchema.json,32,32,0,0,0,652
JSON,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/resources/schema/dataTypes.json,dataTypes.json,16,16,0,0,0,262
JSON,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/resources/schema/dataSchema.json,dataSchema.json,42,42,0,0,0,817
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/example/ExampleDomainObjectGenerator.java,ExampleDomainObjectGenerator.java,36,17,15,4,1,1537
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/main/java/uk/gov/gchq/gaffer/rest/example/ExampleElementGenerator.java,ExampleElementGenerator.java,42,22,15,5,2,1505
XML,/Users/ropf/case_systems/gaffer/rest-api/accumulo-rest/pom.xml,pom.xml,70,51,15,4,0,2902
Properties File,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/test/resources/store.properties,store.properties,23,7,15,1,0,881
Properties File,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/test/resources/mockaccumulostore.properties,mockaccumulostore.properties,23,7,15,1,0,872
JSON,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/test/resources/example-schema.json,example-schema.json,41,41,0,0,0,743
JSON,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/test/resources/schema/schema.json,schema.json,39,39,0,0,0,717
XML,/Users/ropf/case_systems/gaffer/rest-api/map-rest/pom.xml,pom.xml,70,51,15,4,0,2892
XML,/Users/ropf/case_systems/gaffer/rest-api/hbase-rest/pom.xml,pom.xml,70,51,15,4,0,2898
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/test/java/uk/gov/gchq/gaffer/rest/AbstractRestApiIT.java,AbstractRestApiIT.java,90,64,15,11,0,3266
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/test/java/uk/gov/gchq/gaffer/rest/GraphFactoryForTest.java,GraphFactoryForTest.java,22,4,15,3,0,765
XML,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/pom.xml,pom.xml,225,199,17,9,0,8911
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/test/java/uk/gov/gchq/gaffer/rest/RestApiTestUtil.java,RestApiTestUtil.java,158,112,20,26,5,6180
JSON,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/resources/example-schema/dataSchema.json,dataSchema.json,20,20,0,0,0,298
Markdown,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/README.md,README.md,275,201,0,74,0,16262
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/test/java/uk/gov/gchq/gaffer/rest/UserFactoryForTest.java,UserFactoryForTest.java,22,4,15,3,0,762
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/test/java/uk/gov/gchq/gaffer/rest/RestApiIT.java,RestApiIT.java,61,30,21,10,0,1877
XML,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/pom.xml,pom.xml,161,134,19,8,0,6513
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/test/java/uk/gov/gchq/gaffer/rest/factory/GraphFactoryTest.java,GraphFactoryTest.java,91,42,30,19,0,2817
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/java/uk/gov/gchq/gaffer/mapstore/utils/ElementClonerTest.java,ElementClonerTest.java,41,19,17,5,0,1580
Java,/Users/ropf/case_systems/gaffer/rest-api/core-rest/src/test/java/uk/gov/gchq/gaffer/rest/factory/UserFactoryTest.java,UserFactoryTest.java,63,26,24,13,0,1970
Markdown,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/README.md,README.md,539,392,0,147,0,39036
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/main/java/uk/gov/gchq/gaffer/hbasestore/SingleUseHBaseStore.java,SingleUseHBaseStore.java,45,17,23,5,0,1696
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/java/uk/gov/gchq/gaffer/mapstore/impl/GetAdjacentIdsTest.java,GetAdjacentIdsTest.java,281,227,33,21,14,13276
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/MiniHBaseStore.java,MiniHBaseStore.java,171,128,25,18,14,7591
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/main/java/uk/gov/gchq/gaffer/hbasestore/HBaseStore.java,HBaseStore.java,198,150,30,18,5,8157
Java,/Users/ropf/case_systems/gaffer/store-implementation/map-store/src/test/java/uk/gov/gchq/gaffer/mapstore/impl/CountAllElementsDefaultViewHandlerTest.java,CountAllElementsDefaultViewHandlerTest.java,49,22,21,6,0,1813
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/main/java/uk/gov/gchq/gaffer/hbasestore/HBaseProperties.java,HBaseProperties.java,136,62,54,20,3,4392
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/main/java/uk/gov/gchq/gaffer/hbasestore/serialisation/LazyElementCell.java,LazyElementCell.java,130,97,15,18,16,3837
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/main/java/uk/gov/gchq/gaffer/hbasestore/retriever/RowRangeFactory.java,RowRangeFactory.java,283,238,25,20,71,15691
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/main/java/uk/gov/gchq/gaffer/hbasestore/retriever/HBaseRetriever.java,HBaseRetriever.java,253,207,17,29,44,9939
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/AccumuloProperties.java,AccumuloProperties.java,372,142,189,41,0,13780
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/main/java/uk/gov/gchq/gaffer/hbasestore/utils/HBaseStoreConstants.java,HBaseStoreConstants.java,48,22,18,8,0,1904
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/AccumuloStore.java,AccumuloStore.java,361,270,68,23,18,18230
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/SingleUseMockAccumuloStore.java,SingleUseMockAccumuloStore.java,54,22,26,6,0,2331
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/SingleUseAccumuloStore.java,SingleUseAccumuloStore.java,52,22,24,6,0,2059
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/HBaseStoreTest.java,HBaseStoreTest.java,140,110,16,14,1,6662
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/MockAccumuloStore.java,MockAccumuloStore.java,90,59,19,12,1,3394
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/HBasePropertiesTest.java,HBasePropertiesTest.java,44,20,18,6,0,1579
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/retriever/AccumuloSetRetriever.java,AccumuloSetRetriever.java,407,313,52,42,34,16556
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/serialisation/ElementSerialisationTest.java,ElementSerialisationTest.java,524,361,81,82,0,21717
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/main/java/uk/gov/gchq/gaffer/hbasestore/serialisation/ElementSerialisation.java,ElementSerialisation.java,615,516,35,64,112,29671
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/serialisation/LazyElementCellTest.java,LazyElementCellTest.java,155,97,32,26,0,5859
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/coprocessor/GafferCoprocessorTest.java,GafferCoprocessorTest.java,135,90,27,18,0,5551
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/coprocessor/scanner/StoreScannerTest.java,StoreScannerTest.java,121,86,21,14,0,5349
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/coprocessor/scanner/QueryScannerTest.java,QueryScannerTest.java,288,213,29,46,0,13044
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/coprocessor/scanner/GafferScannerTest.java,GafferScannerTest.java,136,97,21,18,1,5373
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/main/java/uk/gov/gchq/gaffer/hbasestore/utils/IngestUtils.java,IngestUtils.java,60,26,29,5,2,2399
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/main/java/uk/gov/gchq/gaffer/hbasestore/utils/HBaseUtil.java,HBaseUtil.java,52,25,18,9,7,2281
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/main/java/uk/gov/gchq/gaffer/hbasestore/utils/TableUtils.java,TableUtils.java,267,189,54,24,22,11729
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/integration/StandaloneHBaseStoreSTs.java,StandaloneHBaseStoreSTs.java,53,32,15,6,2,2177
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/integration/HBaseStoreITs.java,HBaseStoreITs.java,36,17,16,3,0,1446
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/integration/AddElementsFromHdfsIT.java,AddElementsFromHdfsIT.java,180,139,19,22,3,7243
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/util/CellUtil.java,CellUtil.java,121,85,15,21,12,4988
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/util/TableUtilsTest.java,TableUtilsTest.java,110,77,21,12,0,4509
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/util/HBasePropertyNames.java,HBasePropertyNames.java,26,8,15,3,0,1054
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/coprocessor/processor/PreAggregationFilterProcessorTest.java,PreAggregationFilterProcessorTest.java,134,95,23,16,0,6492
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/coprocessor/processor/ElementDedupeFilterProcessorTest.java,ElementDedupeFilterProcessorTest.java,134,92,27,15,14,6429
Java,/Users/ropf/case_systems/gaffer/store-implementation/hbase-store/src/test/java/uk/gov/gchq/gaffer/hbasestore/coprocessor/processor/GroupFilterProcessorTest.java,GroupFilterProcessorTest.java,119,74,27,18,0,4595
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/retriever/RetrieverException.java,RetrieverException.java,34,12,15,7,0,1167
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/retriever/AccumuloItemRetriever.java,AccumuloItemRetriever.java,200,156,27,17,20,8005
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/retriever/AccumuloRetriever.java,AccumuloRetriever.java,143,96,36,11,22,6013
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/retriever/impl/AccumuloIDWithinSetRetriever.java,AccumuloIDWithinSetRetriever.java,191,111,63,17,8,9034
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/retriever/impl/AccumuloElementsRetriever.java,AccumuloElementsRetriever.java,36,18,15,3,0,1828
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/retriever/impl/AccumuloAllElementsRetriever.java,AccumuloAllElementsRetriever.java,81,49,24,8,0,3616
