Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/hdfs/operation/SplitTable.java,SplitTable.java,63,34,20,9,0,2031
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/hdfs/operation/ImportAccumuloKeyValueFiles.java,ImportAccumuloKeyValueFiles.java,72,45,15,12,0,2285
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/hdfs/operation/SampleDataForSplitPoints.java,SampleDataForSplitPoints.java,145,87,34,24,2,5416
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/hdfs/handler/SampleDataForSplitPointsHandler.java,SampleDataForSplitPointsHandler.java,51,30,15,6,0,2256
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/handler/GetAdjacentEntitySeedsHandler.java,GetAdjacentEntitySeedsHandler.java,88,63,15,10,2,4232
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/hdfs/handler/AddElementsFromHdfsHandler.java,AddElementsFromHdfsHandler.java,93,68,15,10,8,4455
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/handler/GetElementsInRangesHandler.java,GetElementsInRangesHandler.java,60,40,15,5,0,3105
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/handler/GetElementsWithinSetHandler.java,GetElementsWithinSetHandler.java,56,35,15,6,0,2850
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/hdfs/handler/ImportAccumuloKeyValueFilesHandler.java,ImportAccumuloKeyValueFilesHandler.java,49,29,15,5,0,2197
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/handler/AddElementsHandler.java,AddElementsHandler.java,44,25,15,4,0,1721
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/hdfs/handler/SplitTableHandler.java,SplitTableHandler.java,48,28,15,5,0,1994
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/handler/GetElementsHandler.java,GetElementsHandler.java,56,37,15,4,0,2900
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/exception/AccumuloElementConversionException.java,AccumuloElementConversionException.java,32,11,15,6,0,1110
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/handler/GetAllElementsHandler.java,GetAllElementsHandler.java,52,33,15,4,0,2793
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/exception/RangeFactoryException.java,RangeFactoryException.java,27,8,15,4,0,967
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/hdfs/handler/job/tool/SplitTableTool.java,SplitTableTool.java,85,62,15,8,2,3564
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/handler/SummariseGroupOverRangesHandler.java,SummariseGroupOverRangesHandler.java,73,51,15,7,5,3720
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/exception/BloomFilterIteratorException.java,BloomFilterIteratorException.java,32,11,15,6,0,1077
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/hdfs/handler/job/tool/SampleDataAndCreateSplitsFileTool.java,SampleDataAndCreateSplitsFileTool.java,156,121,20,15,5,7399
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/exception/AggregationException.java,AggregationException.java,32,11,15,6,0,1053
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/exception/ElementFilterException.java,ElementFilterException.java,32,11,15,6,0,1060
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/exception/IteratorSettingException.java,IteratorSettingException.java,27,8,15,4,0,974
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/hdfs/handler/job/tool/ImportElementsToAccumuloTool.java,ImportElementsToAccumuloTool.java,87,54,19,14,3,3561
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/hdfs/handler/job/factory/AccumuloAddElementsFromHdfsJobFactory.java,AccumuloAddElementsFromHdfsJobFactory.java,196,156,21,19,29,10092
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/hdfs/handler/job/factory/SampleDataForSplitPointsJobFactory.java,SampleDataForSplitPointsJobFactory.java,117,78,25,14,4,5591
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/handler/GetElementsBetweenSetsHandler.java,GetElementsBetweenSetsHandler.java,57,36,15,6,0,2882
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/core/AbstractCoreKeyRangeFactory.java,AbstractCoreKeyRangeFactory.java,98,71,18,9,23,4846
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/core/AbstractCoreKeyIteratorSettingsFactory.java,AbstractCoreKeyIteratorSettingsFactory.java,161,132,15,14,16,8024
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/impl/AggregatorIterator.java,AggregatorIterator.java,140,106,23,11,5,6438
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/core/AbstractCoreKeyAccumuloElementConverter.java,AbstractCoreKeyAccumuloElementConverter.java,548,458,34,56,97,26731
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/impl/ValidatorFilter.java,ValidatorFilter.java,63,36,21,6,1,2604
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/core/impl/CoreKeyBloomFilterIterator.java,CoreKeyBloomFilterIterator.java,102,72,19,11,7,4040
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/impl/ElementPreAggregationFilter.java,ElementPreAggregationFilter.java,36,17,15,4,0,1545
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/impl/ElementPostAggregationFilter.java,ElementPostAggregationFilter.java,36,17,15,4,0,1553
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/impl/RowIDAggregator.java,RowIDAggregator.java,279,232,20,27,12,12129
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/core/impl/CoreKeyBloomFunctor.java,CoreKeyBloomFunctor.java,96,58,32,6,19,3871
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/core/impl/CoreKeyGroupByAggregatorIterator.java,CoreKeyGroupByAggregatorIterator.java,92,66,15,11,4,3701
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/impl/GetElementsBetweenSets.java,GetElementsBetweenSets.java,61,30,22,9,0,2445
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/inputformat/ElementInputFormat.java,ElementInputFormat.java,117,87,19,11,6,5538
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/impl/SummariseGroupOverRanges.java,SummariseGroupOverRanges.java,59,26,25,8,0,2867
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/impl/GetElementsInRanges.java,GetElementsInRanges.java,70,40,19,11,0,2574
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/key/core/impl/CoreKeyGroupByCombiner.java,CoreKeyGroupByCombiner.java,381,265,68,48,42,15395
Java,/Users/ropf/case_systems/gaffer/store-implementation/accumulo-store/src/main/java/uk/gov/gchq/gaffer/accumulostore/operation/impl/GetEdgesWithinSet.java,GetEdgesWithinSet.java,83,51,18,14,3,2680
