Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
License,/Users/ropf/case_systems/gaffer/LICENSE,LICENSE,202,169,0,33,0,11358
XML,/Users/ropf/case_systems/gaffer/pom.xml,pom.xml,390,349,20,21,0,15617
gitignore,/Users/ropf/case_systems/gaffer/.gitignore,.gitignore,25,12,12,1,0,694
YAML,/Users/ropf/case_systems/gaffer/.travis.yml,.travis.yml,3,3,0,0,0,126
Markdown,/Users/ropf/case_systems/gaffer/README.md,README.md,92,68,0,24,0,6665
XML,/Users/ropf/case_systems/gaffer/docs/checkstyle.xml,checkstyle.xml,115,73,24,18,0,3977
XML,/Users/ropf/case_systems/gaffer/docs/intellij-style.xml,intellij-style.xml,30,14,15,1,0,1161
Plain Text,/Users/ropf/case_systems/gaffer/docs/licenseHeader.txt,licenseHeader.txt,15,15,0,0,0,719
Java,/Users/ropf/case_systems/gaffer/simple-operation-library/src/main/java/gaffer/operation/simple/hdfs/handler/AddElementsFromHdfsJobFactory.java,AddElementsFromHdfsJobFactory.java,33,13,15,5,0,1146
Java,/Users/ropf/case_systems/gaffer/array-list-store/src/main/java/gaffer/arrayliststore/ArrayListStore.java,ArrayListStore.java,112,69,27,16,3,3723
XML,/Users/ropf/case_systems/gaffer/simple-operation-library/pom.xml,pom.xml,78,56,17,5,0,2849
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/service/IGraphConfigurationService.java,IGraphConfigurationService.java,61,34,19,8,0,2268
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/service/SimpleGraphConfigurationService.java,SimpleGraphConfigurationService.java,125,83,24,18,10,4483
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/application/AbstractApplicationConfig.java,AbstractApplicationConfig.java,72,43,20,9,0,2556
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/service/IExamplesService.java,IExamplesService.java,95,55,26,14,0,3358
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/service/StatusService.java,StatusService.java,44,22,18,4,0,1598
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/service/SimpleOperationService.java,SimpleOperationService.java,167,117,24,26,3,5760
Java,/Users/ropf/case_systems/gaffer/array-list-store/src/main/java/gaffer/arrayliststore/operation/handler/GetAdjacentEntitySeedsHandler.java,GetAdjacentEntitySeedsHandler.java,99,63,23,13,25,4068
XML,/Users/ropf/case_systems/gaffer/rest-api/pom.xml,pom.xml,156,137,15,4,0,5748
Java,/Users/ropf/case_systems/gaffer/array-list-store/src/main/java/gaffer/arrayliststore/operation/handler/AddElementsHandler.java,AddElementsHandler.java,57,35,15,7,1,2209
Java,/Users/ropf/case_systems/gaffer/simple-operation-library/src/main/java/gaffer/operation/simple/hdfs/AddElementsFromHdfs.java,AddElementsFromHdfs.java,200,124,41,35,0,6711
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/service/SimpleExamplesService.java,SimpleExamplesService.java,424,346,17,61,56,15290
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/SystemStatus.java,SystemStatus.java,39,17,15,7,0,1076
XML,/Users/ropf/case_systems/gaffer/array-list-store/pom.xml,pom.xml,77,55,17,5,0,2735
Java,/Users/ropf/case_systems/gaffer/rest-api/src/main/java/gaffer/rest/SystemProperty.java,SystemProperty.java,41,15,23,3,0,1773
Java,/Users/ropf/case_systems/gaffer/array-list-store/src/main/java/gaffer/arrayliststore/operation/handler/GetElementsHandler.java,GetElementsHandler.java,173,142,15,16,62,6934
