Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/RowMutationVerbHandler.java,RowMutationVerbHandler.java,98,62,24,12,5,4008
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/Scanner.java,Scanner.java,89,38,40,11,4,2970
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/SystemTable.java,SystemTable.java,180,112,49,19,5,6341
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/loader/KeyType.java,KeyType.java,143,37,93,13,0,4057
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/BinaryMemtableManager.java,BinaryMemtableManager.java,91,58,21,12,4,2895
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/StorageService.java,StorageService.java,1099,703,295,101,61,42953
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/RowReadCommand.java,RowReadCommand.java,84,57,17,10,0,2474
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ReadRepairVerbHandler.java,ReadRepairVerbHandler.java,58,31,20,7,0,2132
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ColumnIndexer.java,ColumnIndexer.java,181,93,71,17,7,7310
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/CalloutDeployMessage.java,CalloutDeployMessage.java,89,57,19,13,0,2903
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/loader/ObjectFactory.java,ObjectFactory.java,154,49,86,19,0,4846
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ReadResponse.java,ReadResponse.java,147,104,23,20,6,4344
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/gms/IFailureDetector.java,IFailureDetector.java,72,10,54,8,0,2905
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/gms/IEndPointStateChangeSubscriber.java,IEndPointStateChangeSubscriber.java,44,6,34,4,0,1864
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/gms/GossipDigest.java,GossipDigest.java,110,73,22,15,2,3435
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/gms/JoinMessage.java,JoinMessage.java,66,35,20,11,0,1968
