Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
Plain Text,/Users/ropf/case_systems/cassandra/NEWS.txt,NEWS.txt,2128,1793,0,335,0,91633
XML,/Users/ropf/case_systems/cassandra/build.xml,build.xml,1934,1632,151,151,0,92251
Properties File,/Users/ropf/case_systems/cassandra/eclipse_compiler.properties,eclipse_compiler.properties,88,79,6,3,0,5895
Plain Text,/Users/ropf/case_systems/cassandra/NOTICE.txt,NOTICE.txt,85,64,0,21,0,2730
Markdown,/Users/ropf/case_systems/cassandra/CONTRIBUTING.md,CONTRIBUTING.md,17,12,0,5,0,1285
Plain Text,/Users/ropf/case_systems/cassandra/LICENSE.txt,LICENSE.txt,209,174,0,35,0,11609
Plain Text,/Users/ropf/case_systems/cassandra/CHANGES.txt,CHANGES.txt,5576,5313,0,263,0,322280
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/hints/HintsCatalog.java,HintsCatalog.java,145,90,38,17,7,4579
Plain Text,/Users/ropf/case_systems/cassandra/src/resources/org/apache/cassandra/cql3/functions/JavaSourceUDF.txt,JavaSourceUDF.txt,29,23,0,6,0,682
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/hints/HintsBufferPool.java,HintsBufferPool.java,132,86,28,18,15,4244
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/notifications/SSTableAddedNotification.java,SSTableAddedNotification.java,29,10,17,2,0,1135
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/hints/HintsReader.java,HintsReader.java,325,227,42,56,18,10097
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/hints/Hint.java,Hint.java,151,86,48,17,4,5722
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/notifications/SSTableRepairStatusChanged.java,SSTableRepairStatusChanged.java,33,11,18,4,0,1208
