Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/hints/CompressedChecksummedDataInputBuilder.java,CompressedChecksummedDataInputBuilder.java,36,30,0,6,1,950
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/StorageProxy.java,StorageProxy.java,2689,1990,384,315,208,124713
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/SSTableIndex.java,SSTableIndex.java,187,141,17,29,13,5446
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/SnapshotVerbHandler.java,SnapshotVerbHandler.java,46,25,17,4,1,1977
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/MigrationListener.java,MigrationListener.java,102,63,19,20,0,2891
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/EchoVerbHandler.java,EchoVerbHandler.java,42,18,20,4,0,1688
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/internal/composites/PartitionKeyIndex.java,PartitionKeyIndex.java,95,52,35,8,2,3843
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/internal/composites/CollectionKeyIndexBase.java,CollectionKeyIndexBase.java,89,46,34,9,3,3671
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/StartupCheck.java,StartupCheck.java,47,6,39,2,0,2179
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/internal/composites/CollectionEntryIndex.java,CollectionEntryIndex.java,68,38,23,7,4,2727
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/Term.java,Term.java,65,37,17,11,0,2328
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/internal/keys/KeysIndex.java,KeysIndex.java,62,51,1,10,6,2128
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/TermIterator.java,TermIterator.java,208,154,22,32,8,7154
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/internal/keys/KeysSearcher.java,KeysSearcher.java,190,144,26,20,20,8743
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/AbstractWriteResponseHandler.java,AbstractWriteResponseHandler.java,168,109,38,21,7,6211
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/messages/SyncComplete.java,SyncComplete.java,80,48,23,9,0,3016
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/DataResolver.java,DataResolver.java,410,300,58,52,52,20408
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/NativeTransportService.java,NativeTransportService.java,199,129,44,26,9,6319
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/StandardAnalyzer.java,StandardAnalyzer.java,199,151,17,31,18,5957
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/CacheService.java,CacheService.java,511,390,38,83,42,21699
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/NoOpAnalyzer.java,NoOpAnalyzer.java,54,27,21,6,1,1602
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/NonTokenizingOptions.java,NonTokenizingOptions.java,147,110,17,20,7,4848
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/AbstractAnalyzer.java,AbstractAnalyzer.java,59,30,20,9,0,1822
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/messages/ValidationRequest.java,ValidationRequest.java,89,55,22,12,7,2864
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/StandardTokenizerInterface.java,StandardTokenizerInterface.java,65,13,43,9,0,1980
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/internal/composites/RegularColumnIndex.java,RegularColumnIndex.java,108,60,38,10,7,4395
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/messages/PrepareMessage.java,PrepareMessage.java,122,95,17,10,6,5181
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/messages/SnapshotMessage.java,SnapshotMessage.java,53,29,17,7,0,2008
