Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
Plain Text,/Users/ropf/case_systems/cassandra/NEWS.txt,NEWS.txt,1622,1344,0,278,0,65778
Plain Text,/Users/ropf/case_systems/cassandra/LICENSE.txt,LICENSE.txt,209,174,0,35,0,11609
Plain Text,/Users/ropf/case_systems/cassandra/NOTICE.txt,NOTICE.txt,62,46,0,16,0,2117
Markdown,/Users/ropf/case_systems/cassandra/CONTRIBUTING.md,CONTRIBUTING.md,17,12,0,5,0,1285
XML,/Users/ropf/case_systems/cassandra/build.xml,build.xml,1908,1640,122,146,0,89994
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/RepairJobDesc.java,RepairJobDesc.java,137,98,24,15,25,5323
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/Differencer.java,Differencer.java,136,80,38,18,9,5089
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/SnapshotTask.java,SnapshotTask.java,81,42,28,11,0,2592
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/RepairFuture.java,RepairFuture.java,31,11,17,3,0,1102
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/notifications/SSTableDeletingNotification.java,SSTableDeletingNotification.java,33,10,20,3,0,1178
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/IRequestProcessor.java,IRequestProcessor.java,23,5,17,1,0,915
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/RepairMessageVerbHandler.java,RepairMessageVerbHandler.java,146,109,25,12,7,7097
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/DigestMismatchException.java,DigestMismatchException.java,35,15,17,3,0,1398
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/ParallelRequestCoordinator.java,ParallelRequestCoordinator.java,49,26,17,6,1,1524
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/IRequestCoordinator.java,IRequestCoordinator.java,28,7,18,3,0,1003
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/notifications/SSTableAddedNotification.java,SSTableAddedNotification.java,29,10,17,2,0,1108
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/RepairParallelism.java,RepairParallelism.java,22,7,12,3,0,371
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/notifications/SSTableRepairStatusChanged.java,SSTableRepairStatusChanged.java,33,11,18,4,0,1201
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/notifications/TruncationNotification.java,TruncationNotification.java,32,9,21,2,0,1189
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/Validator.java,Validator.java,260,174,57,29,19,8689
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/client/RingCache.java,RingCache.java,122,84,24,14,4,4371
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/notifications/MemtableRenewedNotification.java,MemtableRenewedNotification.java,30,10,17,3,0,1100
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/notifications/INotificationConsumer.java,INotificationConsumer.java,23,5,17,1,0,966
